"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"11824","","v.le m.te nero, 46 prima di via bergamo","","45.4575094449165","9.20560848964976","","","","","Europe/Rome","1"
"11825","","v.le m.te nero, 43 dopo via bergamo","","45.4574152620569","9.20542589289406","","","","","Europe/Rome","1"
"11826","","via bergamo, 1 prima di v.le m.te nero","","45.4577262137809","9.20602547220062","","","","","Europe/Rome","2"
"11827","","via bergamo, 2 dopo v.le m.te nero","","45.4575263074002","9.2062416484869","","","","","Europe/Rome","2"
"11828","","v.le regina margherita dopo via besana","","45.4597510582738","9.20606076856835","","","","","Europe/Rome","1"
"11829","","via manzoni, 21 prima di via croce rossa","","45.4702365197772","9.1929003357883","","","","","Europe/Rome","1"
"11830","","via manzoni, 34 prima di via pisoni","","45.4710351128172","9.19378687878564","","","","","Europe/Rome","2"
"11833","","via de marchi dopo via montebello","","45.4742612036241","9.1932528817507","","","","","Europe/Rome","2"
"11834","","via fatebenefratelli, 36 prima di p.za cavour","","45.4724569790418","9.19454862896345","","","","","Europe/Rome","2"
"11835","","p.za cavour, 1 prima di via fatebenefratelli","","45.472627049686","9.19510572020291","","","","","Europe/Rome","2"
"11837","","via turati prima di l.go donegani","","45.4760391167771","9.19470326724462","","","","","Europe/Rome","1"
"11838","","l.go donegani, 2 prima di via moscova","","45.4755621397942","9.19465844798296","","","","","Europe/Rome","2"
"11839","","via senato, 34 prima di p.za cavour","","45.4718698768315","9.19574276691542","","","","","Europe/Rome","2"
"11840","","p.za cavour, 5 prima di via turati","","45.4727843864122","9.1952118069012","","","","","Europe/Rome","2"
"11841","","via moscova, 2 dopo via manin","","45.4755777443928","9.19606263591153","","","","","Europe/Rome","2"
"11842","","c.so venezia, 6 dopo c.so monforte","","45.4676933851837","9.1983683158398","","","","","Europe/Rome","2"
"11844","","via senato, 15 prima di via s.andrea","","45.4703032397382","9.19746217297528","","","","","Europe/Rome","2"
"11845","","via s.damiano, 9 dopo c.so venezia","","45.4682762674357","9.19962400059267","","","","","Europe/Rome","2"
"11846","","via senato dopo c.so venezia","","45.4693083556441","9.19877853442731","","","","","Europe/Rome","2"
"11847","","c.so monforte, 25 dopo via conservatorio","","45.4671611497187","9.20161562785973","","","","","Europe/Rome","2"
"11848","","c.so venezia, 55 prima di via palestro","","45.4726356501578","9.20309506936567","","","","","Europe/Rome","1"
"11849","","via lazzaretto prima di v.le vittorio veneto","","45.4769100977624","9.20113056729544","","","","","Europe/Rome","2"
"11850","","v.le vittorio veneto, 18 prima di via lazzaretto","","45.476455389666","9.20122011056197","","","","","Europe/Rome","1"
"11852","","c.so venezia, altezza via salvini","","45.472410682977","9.2030623563908","","","","","Europe/Rome","1"
"11853","","via donizetti, 48 prima di c.so monforte","","45.4673088980475","9.20458391247692","","","","","Europe/Rome","1"
"11855","","v.le piave, 27 prima di via morelli","","45.4722064593518","9.20652697457792","","","","","Europe/Rome","1"
"11856","","p.le oberdan, 12 prima di c.so buenos aires","","45.4744449961311","9.20562523863444","","","","","Europe/Rome","2"
"11857","","c.so buenos aires,  dopo p.za oberdan","","45.4753171607749","9.20605375055519","","","","","Europe/Rome","2"
"11858","","c.so buenos aires,  prima di via palazzi","","45.4762477520911","9.20661527859945","","","","","Europe/Rome","2"
"11859","","p.le princ. clotilde dopo via vespucci","","45.480349542355","9.19256537746766","","","","","Europe/Rome","1"
"11860","","p.za princ.clotilde","","45.4802217377295","9.19273613976945","","","","","Europe/Rome","1"
"11861","","p.le princ.clotilde prima di v.le m.te santo","","45.4799095921827","9.19300311804751","","","","","Europe/Rome","2"
"11862","","v.le m.te santo, 6 prima di via galilei","","45.479346614708","9.19491537626964","","","","","Europe/Rome","1"
"11863","","via galilei fronte 2 prima di v.le m.te santo","","45.4797368133091","9.19482769259505","","","","","Europe/Rome","2"
"11864","","v.le m.te santo fronte 8 prima di via galilei","","45.4796580407594","9.19420042237036","","","","","Europe/Rome","1"
"11867","","p.za della repubblica prima di v.le m.te santo","","45.4792434092155","9.19736759816032","","","","","Europe/Rome","1"
"11868","","via m.gioia, 22 dopo via pirelli","","45.4848691117305","9.19566436291141","","","","","Europe/Rome","1"
"11869","","via m.gioia, 33 prima di via sassetti","","45.4851643685325","9.19573434150275","","","","","Europe/Rome","2"
"11871","","p.za della repubblica dopo v.le vittorio veneto","","45.4781211534127","9.19744187407613","","","","","Europe/Rome","2"
"11872","","p.za della repubblica lato 14 dopo v.le vittorio veneto","","45.4790983497161","9.19797164362542","","","","","Europe/Rome","1"
"11874","","via galilei prima di v.le f. di savoia","","45.4808232072327","9.19729633380403","","","","","Europe/Rome","1"
"11875","","via m.gioia, 30 prima di via galvani","","45.4865016393001","9.1975501043104","","","","","Europe/Rome","2"
"11876","","p.za della repubblica, 10 prima di v.le vittorio veneto","","45.4778907016597","9.19779055122068","","","","","Europe/Rome","2"
"11877","","p.za della repubblica dopo v.le vittorio veneto","","45.4782062336946","9.19739850298296","","","","","Europe/Rome","2"
"11879","","via filzi, 15 prima di via adda","","45.4831147954166","9.19941080109864","","","","","Europe/Rome","2"
"11880","","via filzi, 14 prima di via zezon","","45.4835506041929","9.19983459540579","","","","","Europe/Rome","2"
"11881","","via galvani, 12 prima di via copernico","","45.4862152494299","9.19963286133612","","","","","Europe/Rome","2"
"11882","","v.le vittorio veneto prima di via lazzaretto","","45.4767431054407","9.20034886282027","","","","","Europe/Rome","1"
"11884","","p.za 4 novembre","","45.4872628142093","9.2027893127005","","","","","Europe/Rome","2"
"11885","","p.za 4 novembre - stz centrale","","45.4862708728929","9.20202412036129","","","","","Europe/Rome","1"
"11886","","via lazzaretto, 10 prima di v.le tunisia","","45.4783116889384","9.20258452854193","","","","","Europe/Rome","2"
"11887","","v.le tunisia, 24 prima di via lazzaretto","","45.478450338852","9.20307281810072","","","","","Europe/Rome","2"
"11888","","via lazzaretto, 15 prima di v.le tunisia","","45.4788511532038","9.20292071940091","","","","","Europe/Rome","2"
"11889","","p.za duca d'aosta dopo via galvani","","45.484231134777","9.20316611768012","","","","","Europe/Rome","1"
"11890","","p.za duca d'aosta","","45.484634868096","9.20259595708987","","","","","Europe/Rome","1"
"11891","","via settembrini, 1 dopo p.za cincinnato","","45.4799024747785","9.20393048699611","","","","","Europe/Rome","1"
"11892","","via settembrini, 2 dopo p.za cincinnato","","45.4799291810147","9.2040969171295","","","","","Europe/Rome","1"
"11893","","via vitruvio, 41 prima di via settembrini","","45.4824858218666","9.20640612384771","","","","","Europe/Rome","2"
"11895","","v.le sauro, 38 prima di v.le zara","","45.4925087155704","9.19335535655992","","","","","Europe/Rome","2"
"11896","","v.le sauro, 38 dopo v.le zara","","45.4922966150753","9.19369150640169","","","","","Europe/Rome","2"
"11897","","v.le zara, 38 prima di v.le sauro (carr.laterale)","","45.4921583248396","9.19297182872243","","","","","Europe/Rome","1"
"11898","","v.le zara prima di v.le n.sauro","","45.4923439972736","9.19297701769907","","","","","Europe/Rome","1"
"11901","","via pola, 6 prima di via rosellini","","45.4885955581065","9.19467126677527","","","","","Europe/Rome","1"
"11903","","v.le zara, dopo v.le marche","","45.4959202635834","9.19501648716673","","","","","Europe/Rome","1"
"11904","","via galvani,  prima di via m.gioia","","45.4877055251743","9.19668048409042","","","","","Europe/Rome","2"
"11905","","via galvani, 26 dopo via m.gioia","","45.4874072190238","9.19742005164067","","","","","Europe/Rome","2"
"11906","","v.le sauro, 2 dopo v.le restelli","","45.4913220567884","9.19776164105687","","","","","Europe/Rome","2"
"11907","","v.le sauro, 5 prima di via oldofredi","","45.4914268203347","9.19703574768801","","","","","Europe/Rome","2"
"11908","","via m.gioia, 53 prima di via galvani","","45.4875358035027","9.19853540741606","","","","","Europe/Rome","2"
"11909","","v.le marche, 21 altezza p.le massari","","45.4947158855232","9.19749513714919","","","","","Europe/Rome","2"
"11910","","v.le marche fronte 21 altezza p.le massari","","45.4948149287796","9.1974762853264","","","","","Europe/Rome","2"
